Id,PID,MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Fence,Misc Val,Mo Sold,Yr Sold,MS_Zone_FV,MS_Zone_Misc,MS_Zone_RH,MS_Zone_RL,MS_Zone_RM,Lot_Shape_IR2,Lot_Shape_IR3,Lot_Shape_Reg,Land_Cont_HLS,Land_Cont_Low,Land_Cont_Lvl,Lot_Config_CulDSac,Lot_Config_FR2,Lot_Config_FR3,Lot_Config_Inside,NH_BrDale,NH_BrkSide,NH_ClearCr,NH_CollgCr,NH_Crawfor,NH_Edwards,NH_Gilbert,NH_IDOTRR,NH_MeadowV,NH_Mitchel,NH_NAmes,NH_NPkVill,NH_NWAmes,NH_NoRidge,NH_NridgHt,NH_OldTown,NH_Other,NH_SWISU,NH_Sawyer,NH_SawyerW,NH_Somerst,NH_StoneBr,NH_Timber,NH_Veenker,Cond_1_Feedr,Cond_1_Norm,Cond_1_PosA,Cond_1_PosN,Cond_1_RRAe,Cond_1_RRAn,Cond_1_RRNe,Cond_1_RRNn,Bldg_Type_2fmCon,Bldg_Type_Duplex,Bldg_Type_Twnhs,Bldg_Type_TwnhsE,House_Style_1.5Unf,House_Style_1Story,House_Style_2.5Fin,House_Style_2.5Unf,House_Style_2Story,House_Style_SFoyer,House_Style_SLvl,Roof_Style_Gable,Roof_Style_Gambrel,Roof_Style_Hip,Roof_Style_Mansard,Roof_Style_Shed,Ext_1_BrkFace,Ext_1_CemntBd,Ext_1_HdBoard,Ext_1_MetalSd,Ext_1_Other,Ext_1_Plywood,Ext_1_Stucco,Ext_1_VinylSd,Ext_1_Wd Sdng,Ext_1_WdShing,Ext_2_BrkFace,Ext_2_CmentBd,Ext_2_HdBoard,Ext_2_MetalSd,Ext_2_Other,Ext_2_Plywood,Ext_2_Stucco,Ext_2_VinylSd,Ext_2_Wd Sdng,Ext_2_Wd Shng,Mas_Vnr_BrkFace,Mas_Vnr_None,Mas_Vnr_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Central_Air_Y,Garage_Type_Attchd,Garage_Type_Basment,Garage_Type_BuiltIn,Garage_Type_CarPort,Garage_Type_Detchd,Garage_Type_NA,Total Bath,Total Area,Outside Amenity Area,pf_overall__Overall Qual,pf_overall__Gr Liv Area,pf_overall__Overall Qual^2,pf_overall__Overall Qual Gr Liv Area,pf_overall__Gr Liv Area^2,pf_garage__Garage Area,pf_garage__Garage Cars,pf_garage__Garage Finish,pf_garage__Garage Area^2,pf_garage__Garage Area Garage Cars,pf_garage__Garage Area Garage Finish,pf_garage__Garage Cars^2,pf_garage__Garage Cars Garage Finish,pf_garage__Garage Finish^2,pf_ext__Exter Qual,pf_ext__Exter Cond,pf_ext__Exter Qual^2,pf_ext__Exter Qual Exter Cond,pf_ext__Exter Cond^2,pf_bsmt__Bsmt Qual,pf_bsmt__Total Bsmt SF,pf_bsmt__Bsmt Cond,pf_bsmt__BsmtFin SF 1,pf_bsmt__Bsmt Exposure,pf_bsmt__Bsmt Qual^2,pf_bsmt__Bsmt Qual Total Bsmt SF,pf_bsmt__Bsmt Qual Bsmt Cond,pf_bsmt__Bsmt Qual BsmtFin SF 1,pf_bsmt__Bsmt Qual Bsmt Exposure,pf_bsmt__Total Bsmt SF^2,pf_bsmt__Total Bsmt SF Bsmt Cond,pf_bsmt__Total Bsmt SF BsmtFin SF 1,pf_bsmt__Total Bsmt SF Bsmt Exposure,pf_bsmt__Bsmt Cond^2,pf_bsmt__Bsmt Cond BsmtFin SF 1,pf_bsmt__Bsmt Cond Bsmt Exposure,pf_bsmt__BsmtFin SF 1^2,pf_bsmt__BsmtFin SF 1 Bsmt Exposure,pf_bsmt__Bsmt Exposure^2,pf_fire__Fireplaces,pf_fire__Fireplace Qu,pf_fire__Fireplaces^2,pf_fire__Fireplaces Fireplace Qu,pf_fire__Fireplace Qu^2,pf_mas__Mas Vnr Area,pf_mas__Mas_Vnr_Stone,pf_mas__Mas Vnr Area^2,pf_mas__Mas Vnr Area Mas_Vnr_Stone,pf_mas__Mas_Vnr_Stone^2,pf_year__Year Built,pf_year__Year Remod/Add,pf_year__Year Built^2,pf_year__Year Built Year Remod/Add,pf_year__Year Remod/Add^2,pf_rms__Full Bath,pf_rms__TotRms AbvGrd,pf_rms__Full Bath^2,pf_rms__Full Bath TotRms AbvGrd,pf_rms__TotRms AbvGrd^2,pf_total_qual__Overall Qual,pf_total_qual__Exter Qual,pf_total_qual__Kitchen Qual,pf_total_qual__Bsmt Qual,pf_total_qual__Heating QC,pf_total_qual__Overall Qual^2,pf_total_qual__Overall Qual Exter Qual,pf_total_qual__Overall Qual Kitchen Qual,pf_total_qual__Overall Qual Bsmt Qual,pf_total_qual__Overall Qual Heating QC,pf_total_qual__Exter Qual^2,pf_total_qual__Exter Qual Kitchen Qual,pf_total_qual__Exter Qual Bsmt Qual,pf_total_qual__Exter Qual Heating QC,pf_total_qual__Kitchen Qual^2,pf_total_qual__Kitchen Qual Bsmt Qual,pf_total_qual__Kitchen Qual Heating QC,pf_total_qual__Bsmt Qual^2,pf_total_qual__Bsmt Qual Heating QC,pf_total_qual__Heating QC^2,SalePrice
1044,527451290,160,21.0,1680,6,5,1971,1971,232.0,2,2,3,3,1,5,387.0,1,0.0,96.0,483.0,3,4,483,504,0,987,0.0,0.0,1,1,2,1,3,4,0,0,1971.0,1,1.0,264.0,2,0,0,0,0,0,0,0,0,7,2008,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.5,1470.0,0,6.0,987.0,36.0,5922.0,974169.0,264.0,1.0,1.0,69696.0,264.0,264.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,483.0,3.0,387.0,1.0,9.0,1449.0,9.0,1161.0,3.0,233289.0,1449.0,186921.0,483.0,9.0,1161.0,3.0,149769.0,387.0,1.0,0.0,0.0,0.0,0.0,0.0,232.0,0.0,53824.0,0.0,0.0,1971.0,1971.0,3884841.0,3884841.0,3884841.0,1.0,4.0,1.0,4.0,16.0,6.0,2.0,3.0,3.0,3.0,36.0,12.0,18.0,18.0,18.0,4.0,6.0,6.0,6.0,9.0,9.0,9.0,9.0,9.0,9.0,85400
2752,906380150,20,64.0,7488,7,5,2005,2005,0.0,3,2,4,3,3,6,393.0,1,0.0,815.0,1208.0,5,4,1208,0,0,1208,0.0,0.0,2,0,2,1,4,6,0,0,2005.0,2,2.0,632.0,2,105,58,0,0,0,0,0,0,2,2006,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2.0,2416.0,163,7.0,1208.0,49.0,8456.0,1459264.0,632.0,2.0,2.0,399424.0,1264.0,1264.0,4.0,4.0,4.0,3.0,2.0,9.0,6.0,4.0,4.0,1208.0,3.0,393.0,3.0,16.0,4832.0,12.0,1572.0,12.0,1459264.0,3624.0,474744.0,3624.0,9.0,1179.0,9.0,154449.0,1179.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,2005.0,4020025.0,4020025.0,4020025.0,2.0,6.0,4.0,12.0,36.0,7.0,3.0,4.0,4.0,5.0,49.0,21.0,28.0,28.0,35.0,9.0,12.0,12.0,15.0,16.0,16.0,20.0,16.0,20.0,25.0,183600
807,906226060,70,120.0,26400,5,7,1880,2007,0.0,3,2,0,0,0,0,0.0,0,0.0,0.0,0.0,5,4,1288,728,0,2016,0.0,0.0,1,0,4,1,3,7,1,3,1900.0,1,2.0,576.0,1,0,0,0,0,0,0,0,0,6,2009,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1.0,2016.0,0,5.0,2016.0,25.0,10080.0,4064256.0,576.0,2.0,1.0,331776.0,1152.0,576.0,4.0,2.0,1.0,3.0,2.0,9.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,1880.0,2007.0,3534400.0,3773160.0,4028049.0,1.0,7.0,1.0,7.0,49.0,5.0,3.0,3.0,0.0,5.0,25.0,15.0,15.0,0.0,25.0,9.0,9.0,0.0,15.0,9.0,0.0,15.0,0.0,0.0,25.0,131000
1177,533236070,160,24.0,2645,8,5,1999,2000,456.0,3,2,4,3,1,6,813.0,1,0.0,147.0,960.0,5,4,962,645,0,1607,1.0,0.0,2,1,3,1,4,7,0,0,2000.0,1,2.0,480.0,2,169,0,0,0,0,0,0,0,12,2008,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.5,2567.0,169,8.0,1607.0,64.0,12856.0,2582449.0,480.0,2.0,1.0,230400.0,960.0,480.0,4.0,2.0,1.0,3.0,2.0,9.0,6.0,4.0,4.0,960.0,3.0,813.0,1.0,16.0,3840.0,12.0,3252.0,4.0,921600.0,2880.0,780480.0,960.0,9.0,2439.0,3.0,660969.0,813.0,1.0,0.0,0.0,0.0,0.0,0.0,456.0,0.0,207936.0,0.0,0.0,1999.0,2000.0,3996001.0,3998000.0,4000000.0,2.0,7.0,4.0,14.0,49.0,8.0,3.0,4.0,4.0,5.0,64.0,24.0,32.0,32.0,40.0,9.0,12.0,12.0,15.0,16.0,16.0,20.0,16.0,20.0,25.0,200000
1480,907418040,20,74.0,9627,7,5,2007,2007,0.0,3,2,4,3,3,6,24.0,1,0.0,1327.0,1351.0,5,4,1361,0,0,1361,0.0,0.0,2,0,3,1,4,6,0,0,2007.0,2,2.0,610.0,2,0,50,0,0,0,0,0,0,6,2008,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2.0,2712.0,50,7.0,1361.0,49.0,9527.0,1852321.0,610.0,2.0,2.0,372100.0,1220.0,1220.0,4.0,4.0,4.0,3.0,2.0,9.0,6.0,4.0,4.0,1351.0,3.0,24.0,3.0,16.0,5404.0,12.0,96.0,12.0,1825201.0,4053.0,32424.0,4053.0,9.0,72.0,9.0,576.0,72.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,2007.0,4028049.0,4028049.0,4028049.0,2.0,6.0,4.0,12.0,36.0,7.0,3.0,4.0,4.0,5.0,49.0,21.0,28.0,28.0,35.0,9.0,12.0,12.0,15.0,16.0,16.0,20.0,16.0,20.0,25.0,193000
324,923202105,20,93.0,10114,5,5,2004,2005,0.0,2,2,5,3,3,1,0.0,1,0.0,1430.0,1430.0,5,4,1430,0,0,1430,0.0,0.0,2,0,3,1,4,7,0,0,2004.0,2,2.0,624.0,2,0,0,0,0,0,0,0,0,3,2010,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2.0,2860.0,0,5.0,1430.0,25.0,7150.0,2044900.0,624.0,2.0,2.0,389376.0,1248.0,1248.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,5.0,1430.0,3.0,0.0,3.0,25.0,7150.0,15.0,0.0,15.0,2044900.0,4290.0,0.0,4290.0,9.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,2005.0,4016016.0,4018020.0,4020025.0,2.0,7.0,4.0,14.0,49.0,5.0,2.0,4.0,5.0,5.0,25.0,10.0,20.0,25.0,25.0,4.0,8.0,10.0,10.0,16.0,20.0,20.0,25.0,25.0,25.0,173500
1311,902301140,70,34.0,4571,5,5,1916,1950,0.0,2,2,3,3,1,1,0.0,1,0.0,624.0,624.0,2,4,624,720,0,1344,0.0,0.0,1,0,4,1,3,7,0,0,1916.0,1,3.0,513.0,2,0,0,96,0,0,0,0,0,5,2008,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1968.0,96,5.0,1344.0,25.0,6720.0,1806336.0,513.0,3.0,1.0,263169.0,1539.0,513.0,9.0,3.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,624.0,3.0,0.0,1.0,9.0,1872.0,9.0,0.0,3.0,389376.0,1872.0,0.0,624.0,9.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1916.0,1950.0,3671056.0,3736200.0,3802500.0,1.0,7.0,1.0,7.0,49.0,5.0,2.0,3.0,3.0,2.0,25.0,10.0,15.0,15.0,10.0,4.0,6.0,6.0,4.0,9.0,9.0,6.0,9.0,6.0,4.0,98000
770,905101490,20,80.0,8816,5,6,1963,1963,0.0,2,2,3,3,1,3,651.0,1,0.0,470.0,1121.0,3,4,1121,0,0,1121,1.0,0.0,1,0,3,1,3,5,0,0,1963.0,1,2.0,480.0,2,0,80,0,0,0,0,3,0,6,2009,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2.0,2242.0,80,5.0,1121.0,25.0,5605.0,1256641.0,480.0,2.0,1.0,230400.0,960.0,480.0,4.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,1121.0,3.0,651.0,1.0,9.0,3363.0,9.0,1953.0,3.0,1256641.0,3363.0,729771.0,1121.0,9.0,1953.0,3.0,423801.0,651.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963.0,1963.0,3853369.0,3853369.0,3853369.0,1.0,5.0,1.0,5.0,25.0,5.0,2.0,3.0,3.0,3.0,25.0,10.0,15.0,15.0,15.0,4.0,6.0,6.0,6.0,9.0,9.0,9.0,9.0,9.0,9.0,139000
2063,905107140,20,71.0,8197,6,5,1977,1977,148.0,2,2,3,3,1,1,0.0,1,0.0,660.0,660.0,5,4,1285,0,0,1285,0.0,0.0,1,1,3,1,3,7,1,3,1977.0,2,2.0,528.0,2,138,0,0,0,0,0,3,0,4,2007,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1.5,1945.0,138,6.0,1285.0,36.0,7710.0,1651225.0,528.0,2.0,2.0,278784.0,1056.0,1056.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,660.0,3.0,0.0,1.0,9.0,1980.0,9.0,0.0,3.0,435600.0,1980.0,0.0,660.0,9.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,9.0,148.0,0.0,21904.0,0.0,0.0,1977.0,1977.0,3908529.0,3908529.0,3908529.0,1.0,7.0,1.0,7.0,49.0,6.0,2.0,3.0,3.0,5.0,36.0,12.0,18.0,18.0,30.0,4.0,6.0,6.0,10.0,9.0,9.0,15.0,9.0,15.0,25.0,143500
69,528458070,60,72.0,8640,7,5,2009,2009,0.0,2,2,4,3,2,6,24.0,1,0.0,732.0,756.0,5,4,764,783,0,1547,0.0,0.0,2,1,3,1,4,7,0,0,2009.0,1,2.0,614.0,2,169,45,0,0,0,0,0,0,6,2010,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2.5,2303.0,214,7.0,1547.0,49.0,10829.0,2393209.0,614.0,2.0,1.0,376996.0,1228.0,614.0,4.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,756.0,3.0,24.0,2.0,16.0,3024.0,12.0,96.0,8.0,571536.0,2268.0,18144.0,1512.0,9.0,72.0,6.0,576.0,48.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,2009.0,4036081.0,4036081.0,4036081.0,2.0,7.0,4.0,14.0,49.0,7.0,2.0,4.0,4.0,5.0,49.0,14.0,28.0,28.0,35.0,4.0,8.0,8.0,10.0,16.0,16.0,20.0,16.0,20.0,25.0,215200
2062,905106150,20,109.0,8724,5,5,1968,1968,0.0,2,2,4,3,1,4,492.0,1,0.0,402.0,894.0,4,4,894,0,0,894,0.0,0.0,1,0,3,1,3,5,1,1,1968.0,3,2.0,450.0,2,0,0,0,0,0,0,0,0,5,2007,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1.0,1788.0,0,5.0,894.0,25.0,4470.0,799236.0,450.0,2.0,3.0,202500.0,900.0,1350.0,4.0,6.0,9.0,2.0,2.0,4.0,4.0,4.0,4.0,894.0,3.0,492.0,1.0,16.0,3576.0,12.0,1968.0,4.0,799236.0,2682.0,439848.0,894.0,9.0,1476.0,3.0,242064.0,492.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1968.0,1968.0,3873024.0,3873024.0,3873024.0,1.0,5.0,1.0,5.0,25.0,5.0,2.0,3.0,4.0,4.0,25.0,10.0,15.0,20.0,20.0,4.0,6.0,8.0,8.0,9.0,12.0,12.0,16.0,16.0,16.0,129000
351,527131030,120,40.0,5664,8,5,2000,2000,0.0,3,2,4,3,1,6,1158.0,1,0.0,343.0,1501.0,5,4,1659,0,0,1659,1.0,0.0,2,0,2,1,5,5,1,5,2000.0,3,2.0,499.0,2,212,59,0,0,0,0,0,0,10,2009,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,3.0,3160.0,271,8.0,1659.0,64.0,13272.0,2752281.0,499.0,2.0,3.0,249001.0,998.0,1497.0,4.0,6.0,9.0,3.0,2.0,9.0,6.0,4.0,4.0,1501.0,3.0,1158.0,1.0,16.0,6004.0,12.0,4632.0,4.0,2253001.0,4503.0,1738158.0,1501.0,9.0,3474.0,3.0,1340964.0,1158.0,1.0,1.0,5.0,1.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,4000000.0,4000000.0,4000000.0,2.0,5.0,4.0,10.0,25.0,8.0,3.0,5.0,4.0,5.0,64.0,24.0,40.0,32.0,40.0,9.0,15.0,12.0,15.0,25.0,20.0,25.0,16.0,20.0,25.0,278000
2393,528142010,60,103.0,12867,8,5,2005,2006,0.0,3,2,5,3,3,1,0.0,1,0.0,1209.0,1209.0,5,4,1209,1044,0,2253,0.0,0.0,2,1,3,1,5,8,1,4,2005.0,3,2.0,575.0,2,243,142,0,0,0,0,0,0,7,2006,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2.5,3462.0,385,8.0,2253.0,64.0,18024.0,5076009.0,575.0,2.0,3.0,330625.0,1150.0,1725.0,4.0,6.0,9.0,3.0,2.0,9.0,6.0,4.0,5.0,1209.0,3.0,0.0,3.0,25.0,6045.0,15.0,0.0,15.0,1461681.0,3627.0,0.0,3627.0,9.0,0.0,9.0,0.0,0.0,9.0,1.0,4.0,1.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,2005.0,2006.0,4020025.0,4022030.0,4024036.0,2.0,8.0,4.0,16.0,64.0,8.0,3.0,5.0,5.0,5.0,64.0,24.0,40.0,40.0,40.0,9.0,15.0,15.0,15.0,25.0,25.0,25.0,25.0,25.0,25.0,344133
12,527165230,20,0.0,7980,6,7,1992,2007,0.0,2,3,4,3,1,5,935.0,1,0.0,233.0,1168.0,5,4,1187,0,0,1187,1.0,0.0,2,0,3,1,3,6,0,0,1992.0,3,2.0,420.0,2,483,21,0,0,0,0,4,500,3,2010,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,3.0,2355.0,504,6.0,1187.0,36.0,7122.0,1408969.0,420.0,2.0,3.0,176400.0,840.0,1260.0,4.0,6.0,9.0,2.0,3.0,4.0,6.0,9.0,4.0,1168.0,3.0,935.0,1.0,16.0,4672.0,12.0,3740.0,4.0,1364224.0,3504.0,1092080.0,1168.0,9.0,2805.0,3.0,874225.0,935.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1992.0,2007.0,3968064.0,3997944.0,4028049.0,2.0,6.0,4.0,12.0,36.0,6.0,2.0,3.0,4.0,5.0,36.0,12.0,18.0,24.0,30.0,4.0,6.0,8.0,10.0,9.0,12.0,15.0,16.0,20.0,25.0,185000
2339,527250040,190,100.0,34650,5,5,1955,1955,0.0,2,2,3,3,2,3,1056.0,1,0.0,0.0,1056.0,3,4,1056,0,0,1056,1.0,0.0,1,0,3,1,3,5,0,0,1955.0,3,2.0,572.0,2,264,0,0,0,0,0,0,0,1,2006,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2.0,2112.0,264,5.0,1056.0,25.0,5280.0,1115136.0,572.0,2.0,3.0,327184.0,1144.0,1716.0,4.0,6.0,9.0,2.0,2.0,4.0,4.0,4.0,3.0,1056.0,3.0,1056.0,2.0,9.0,3168.0,9.0,3168.0,6.0,1115136.0,3168.0,1115136.0,2112.0,9.0,3168.0,6.0,1115136.0,2112.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1955.0,1955.0,3822025.0,3822025.0,3822025.0,1.0,5.0,1.0,5.0,25.0,5.0,2.0,3.0,3.0,3.0,25.0,10.0,15.0,15.0,15.0,4.0,6.0,6.0,6.0,9.0,9.0,9.0,9.0,9.0,9.0,145000
624,535104120,20,92.0,10573,6,6,1961,1961,3.0,2,2,3,3,1,3,1312.0,1,0.0,141.0,1453.0,5,4,1453,0,0,1453,1.0,0.0,2,0,3,1,3,6,1,3,1961.0,2,2.0,530.0,2,0,49,0,0,288,0,4,0,4,2009,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3.0,2906.0,337,6.0,1453.0,36.0,8718.0,2111209.0,530.0,2.0,2.0,280900.0,1060.0,1060.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,1453.0,3.0,1312.0,1.0,9.0,4359.0,9.0,3936.0,3.0,2111209.0,4359.0,1906336.0,1453.0,9.0,3936.0,3.0,1721344.0,1312.0,1.0,1.0,3.0,1.0,3.0,9.0,3.0,0.0,9.0,0.0,0.0,1961.0,1961.0,3845521.0,3845521.0,3845521.0,2.0,6.0,4.0,12.0,36.0,6.0,2.0,3.0,3.0,5.0,36.0,12.0,18.0,18.0,30.0,4.0,6.0,6.0,10.0,9.0,9.0,15.0,9.0,15.0,25.0,187500
